,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,lnfa,lnva,lnca,lnfsd,lntsd,asq,psq
1355,7.6,0.19,0.41,1.1,0.04,38.0,143.0,0.9907,2.92,0.42,11.4,5.0,2.028148247292285,-1.6607312068216509,-0.8915981192837836,3.6375861597263857,4.962844630259907,129.96,8.526399999999999
1356,7.3,0.22,0.41,15.4,0.05,55.0,191.0,1.0,3.32,0.59,8.9,6.0,1.9878743481543455,-1.5141277326297755,-0.8915981192837836,4.007333185232471,5.25227342804663,79.21000000000001,11.0224
1357,6.3,0.29,0.4,6.5,0.039,43.0,167.0,0.9953,3.15,0.44,9.3,6.0,1.840549633397487,-1.2378743560016174,-0.916290731874155,3.7612001156935624,5.117993812416755,86.49000000000001,9.9225
1358,6.8,0.35,0.32,2.4,0.048,35.0,103.0,0.9911,3.28,0.46,12.0,8.0,1.916922612182061,-1.0498221244986778,-1.1394342831883648,3.5553480614894135,4.634728988229636,144.0,10.758399999999998
1359,6.5,0.19,0.32,1.4,0.04,31.0,132.0,0.9922,3.36,0.54,10.8,7.0,1.8718021769015913,-1.6607312068216509,-1.1394342831883648,3.4339872044851463,4.882801922586371,116.64000000000001,11.289599999999998
1360,6.2,0.12,0.26,5.7,0.044,56.0,158.0,0.9951,3.52,0.37,10.5,6.0,1.824549292051046,-2.120263536200091,-1.3470736479666092,4.02535169073515,5.062595033026967,110.25,12.3904
1361,6.0,0.13,0.28,5.7,0.038,56.0,189.5,0.9948,3.59,0.43,10.6,7.0,1.791759469228055,-2.0402208285265546,-1.2729656758128873,4.02535169073515,5.244389024522481,112.36,12.8881
1362,6.4,0.25,0.33,1.4,0.04,42.0,115.0,0.9906,3.19,0.48,11.3,7.0,1.8562979903656263,-1.3862943611198906,-1.1086626245216111,3.7376696182833684,4.74493212836325,127.69000000000001,10.1761
1363,6.9,0.32,0.16,1.4,0.051,15.0,96.0,0.994,3.22,0.38,9.5,4.0,1.9315214116032138,-1.1394342831883648,-1.8325814637483102,2.70805020110221,4.564348191467836,90.25,10.368400000000001
1364,7.6,0.19,0.41,1.1,0.04,38.0,143.0,0.9907,2.92,0.42,11.4,5.0,2.028148247292285,-1.6607312068216509,-0.8915981192837836,3.6375861597263857,4.962844630259907,129.96,8.526399999999999
1365,6.7,0.13,0.28,1.2,0.046,35.0,140.0,0.9927,3.33,0.33,10.1,7.0,1.9021075263969205,-2.0402208285265546,-1.2729656758128873,3.5553480614894135,4.941642422609304,102.00999999999999,11.0889
1366,7.0,0.14,0.41,0.9,0.037,22.0,95.0,0.9914,3.25,0.43,10.9,6.0,1.9459101490553132,-1.9661128563728327,-0.8915981192837836,3.091042453358316,4.553876891600541,118.81,10.5625
1367,7.6,0.27,0.24,3.8,0.058,19.0,115.0,0.9958,3.15,0.45,8.9,5.0,2.028148247292285,-1.3093333199837622,-1.4271163556401458,2.9444389791664403,4.74493212836325,79.21000000000001,9.9225
1368,7.3,0.22,0.41,15.4,0.05,55.0,191.0,1.0,3.32,0.59,8.9,6.0,1.9878743481543455,-1.5141277326297755,-0.8915981192837836,4.007333185232471,5.25227342804663,79.21000000000001,11.0224
1369,7.4,0.64,0.47,14.15,0.168,42.0,185.0,0.9984,2.9,0.49,9.3,5.0,2.0014800002101243,-0.4462871026284195,-0.7550225842780328,3.7376696182833684,5.220355825078324,86.49000000000001,8.41
1370,7.6,0.28,0.39,1.9,0.052,23.0,116.0,0.9941,3.25,0.4,10.4,6.0,2.028148247292285,-1.2729656758128873,-0.941608539858445,3.1354942159291497,4.7535901911063645,108.16000000000001,10.5625
1371,8.3,0.26,0.41,9.2,0.042,41.0,162.0,0.9944,3.1,0.38,12.0,7.0,2.1162555148025524,-1.3470736479666092,-0.8915981192837836,3.713572066704308,5.087596335232384,144.0,9.610000000000001
1372,10.7,0.22,0.56,8.2,0.044,37.0,181.0,0.998,2.87,0.68,9.5,6.0,2.3702437414678603,-1.5141277326297755,-0.579818495252942,3.6109179126442243,5.198497031265826,90.25,8.2369
1373,10.7,0.22,0.56,8.2,0.044,37.0,181.0,0.998,2.87,0.68,9.5,6.0,2.3702437414678603,-1.5141277326297755,-0.579818495252942,3.6109179126442243,5.198497031265826,90.25,8.2369
1374,6.9,0.23,0.34,2.7,0.032,24.0,121.0,0.9902,3.14,0.38,12.4,7.0,1.9315214116032138,-1.4696759700589417,-1.0788096613719298,3.1780538303479458,4.795790545596741,153.76000000000002,9.8596
1375,6.2,0.3,0.32,1.7,0.032,30.0,130.0,0.9911,3.28,0.41,11.2,7.0,1.824549292051046,-1.2039728043259361,-1.1394342831883648,3.4011973816621555,4.867534450455582,125.43999999999998,10.758399999999998
1376,6.9,0.27,0.41,1.7,0.047,6.0,134.0,0.9929,3.15,0.69,11.4,6.0,1.9315214116032138,-1.3093333199837622,-0.8915981192837836,1.791759469228055,4.897839799950911,129.96,9.9225
1377,6.9,0.28,0.41,1.7,0.05,10.0,136.0,0.993,3.16,0.71,11.4,6.0,1.9315214116032138,-1.2729656758128873,-0.8915981192837836,2.302585092994046,4.912654885736052,129.96,9.985600000000002
1378,6.9,0.28,0.3,1.6,0.047,46.0,132.0,0.9918,3.35,0.38,11.1,7.0,1.9315214116032138,-1.2729656758128873,-1.2039728043259361,3.828641396489095,4.882801922586371,123.21,11.2225
1379,6.9,0.46,0.2,0.9,0.054,5.0,126.0,0.992,3.1,0.42,10.4,6.0,1.9315214116032138,-0.7765287894989963,-1.6094379124341003,1.6094379124341003,4.836281906951478,108.16000000000001,9.610000000000001
1380,6.9,0.38,0.32,8.5,0.044,36.0,152.0,0.9932,3.38,0.35,12.0,7.0,1.9315214116032138,-0.9675840262617056,-1.1394342831883648,3.58351893845611,5.0238805208462765,144.0,11.424399999999999
1381,5.7,0.43,0.3,5.7,0.039,24.0,98.0,0.992,3.54,0.61,12.3,7.0,1.7404661748405046,-0.843970070294529,-1.2039728043259361,3.1780538303479458,4.584967478670572,151.29000000000002,12.531600000000001
1382,6.6,0.56,0.16,3.1,0.045,28.0,92.0,0.994,3.12,0.35,9.1,6.0,1.8870696490323797,-0.579818495252942,-1.8325814637483102,3.332204510175204,4.5217885770490405,82.80999999999999,9.7344
1383,7.1,0.36,0.56,1.3,0.046,25.0,102.0,0.9923,3.24,0.33,10.5,6.0,1.9600947840472698,-1.0216512475319814,-0.579818495252942,3.2188758248682006,4.624972813284271,110.25,10.497600000000002
1384,6.8,0.23,0.4,1.6,0.047,5.0,133.0,0.993,3.23,0.7,11.4,6.0,1.916922612182061,-1.4696759700589417,-0.916290731874155,1.6094379124341003,4.890349128221754,129.96,10.4329
1385,6.2,0.33,0.29,1.3,0.042,26.0,138.0,0.9956,3.77,0.64,9.5,5.0,1.824549292051046,-1.1086626245216111,-1.2378743560016174,3.258096538021482,4.927253685157205,90.25,14.2129
1386,5.6,0.49,0.13,4.5,0.039,17.0,116.0,0.9907,3.42,0.9,13.7,7.0,1.7227665977411035,-0.7133498878774648,-2.0402208285265546,2.833213344056216,4.7535901911063645,187.68999999999997,11.696399999999999
1387,6.6,0.42,0.33,2.8,0.034,15.0,85.0,0.99,3.28,0.51,13.4,6.0,1.8870696490323797,-0.8675005677047231,-1.1086626245216111,2.70805020110221,4.442651256490317,179.56,10.758399999999998
1388,7.3,0.18,0.29,1.2,0.044,12.0,143.0,0.9918,3.2,0.48,11.3,7.0,1.9878743481543455,-1.7147984280919266,-1.2378743560016174,2.4849066497880004,4.962844630259907,127.69000000000001,10.240000000000002
1389,8.1,0.19,0.4,0.9,0.037,73.0,180.0,0.9926,3.06,0.34,10.0,6.0,2.0918640616783932,-1.6607312068216509,-0.916290731874155,4.290459441148391,5.19295685089021,100.0,9.3636
1390,5.9,0.19,0.26,7.4,0.034,33.0,123.0,0.995,3.49,0.42,10.1,6.0,1.7749523509116738,-1.6607312068216509,-1.3470736479666092,3.4965075614664802,4.812184355372417,102.00999999999999,12.180100000000001
1391,6.2,0.16,0.47,1.4,0.029,23.0,81.0,0.99,3.26,0.42,12.2,6.0,1.824549292051046,-1.8325814637483102,-0.7550225842780328,3.1354942159291497,4.394449154672439,148.83999999999997,10.6276
1392,6.6,0.42,0.33,2.8,0.034,15.0,85.0,0.99,3.28,0.51,13.4,6.0,1.8870696490323797,-0.8675005677047231,-1.1086626245216111,2.70805020110221,4.442651256490317,179.56,10.758399999999998
1393,5.7,0.135,0.3,4.6,0.042,19.0,101.0,0.9946,3.31,0.42,9.3,6.0,1.7404661748405046,-2.0024805005437076,-1.2039728043259361,2.9444389791664403,4.61512051684126,86.49000000000001,10.956100000000001
1394,5.6,0.49,0.13,4.5,0.039,17.0,116.0,0.9907,3.42,0.9,13.7,7.0,1.7227665977411035,-0.7133498878774648,-2.0402208285265546,2.833213344056216,4.7535901911063645,187.68999999999997,11.696399999999999
1395,6.9,0.19,0.33,1.6,0.039,27.0,98.0,0.9898,3.09,0.46,12.3,7.0,1.9315214116032138,-1.6607312068216509,-1.1086626245216111,3.295836866004329,4.584967478670572,151.29000000000002,9.5481
1396,7.3,0.18,0.29,1.2,0.044,12.0,143.0,0.9918,3.2,0.48,11.3,7.0,1.9878743481543455,-1.7147984280919266,-1.2378743560016174,2.4849066497880004,4.962844630259907,127.69000000000001,10.240000000000002
1397,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,7.0,1.9878743481543455,-1.3862943611198906,-1.0216512475319814,3.5553480614894135,5.298317366548036,79.21000000000001,9.2416
1398,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,7.0,1.9878743481543455,-1.3862943611198906,-1.0216512475319814,3.5553480614894135,5.298317366548036,79.21000000000001,9.2416
1399,7.0,0.2,0.34,5.7,0.035,32.0,83.0,0.9928,3.19,0.46,11.5,6.0,1.9459101490553132,-1.6094379124341003,-1.0788096613719298,3.4657359027997265,4.418840607796598,132.25,10.1761
1400,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,7.0,1.9878743481543455,-1.3862943611198906,-1.0216512475319814,3.5553480614894135,5.298317366548036,79.21000000000001,9.2416
1401,6.3,0.67,0.48,12.6,0.052,57.0,222.0,0.9979,3.17,0.52,9.3,6.0,1.840549633397487,-0.40047756659712525,-0.7339691750802004,4.04305126783455,5.402677381872279,86.49000000000001,10.0489
1402,7.4,0.4,0.29,5.4,0.044,31.0,122.0,0.994,3.3,0.5,11.1,8.0,2.0014800002101243,-0.916290731874155,-1.2378743560016174,3.4339872044851463,4.804021044733257,123.21,10.889999999999999
1403,7.1,0.26,0.31,2.2,0.044,29.0,128.0,0.9937,3.34,0.64,10.9,8.0,1.9600947840472698,-1.3470736479666092,-1.171182981502945,3.367295829986474,4.852030263919617,118.81,11.1556
1404,9.0,0.31,0.48,6.6,0.043,11.0,73.0,0.9938,2.9,0.38,11.6,5.0,2.1972245773362196,-1.171182981502945,-0.7339691750802004,2.3978952727983707,4.290459441148391,134.56,8.41
1405,6.3,0.39,0.24,6.9,0.069,9.0,117.0,0.9942,3.15,0.35,10.2,4.0,1.840549633397487,-0.941608539858445,-1.4271163556401458,2.1972245773362196,4.762173934797756,104.03999999999999,9.9225
1406,8.2,0.22,0.36,6.8,0.034,12.0,90.0,0.9944,3.01,0.38,10.5,8.0,2.1041341542702074,-1.5141277326297755,-1.0216512475319814,2.4849066497880004,4.499809670330265,110.25,9.060099999999998
1407,7.1,0.19,0.28,3.6,0.033,16.0,78.0,0.993,2.91,0.78,11.4,6.0,1.9600947840472698,-1.6607312068216509,-1.2729656758128873,2.772588722239781,4.356708826689592,129.96,8.468100000000002
1408,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,7.0,1.9878743481543455,-1.3862943611198906,-1.0216512475319814,3.5553480614894135,5.298317366548036,79.21000000000001,9.2416
1409,7.9,0.2,0.34,1.2,0.04,29.0,118.0,0.9932,3.14,0.41,10.6,6.0,2.066862759472976,-1.6094379124341003,-1.0788096613719298,3.367295829986474,4.770684624465665,112.36,9.8596
1410,7.1,0.26,0.32,5.9,0.037,39.0,97.0,0.9934,3.31,0.4,11.6,6.0,1.9600947840472698,-1.3470736479666092,-1.1394342831883648,3.6635616461296463,4.574710978503383,134.56,10.956100000000001
1411,7.0,0.2,0.34,5.7,0.035,32.0,83.0,0.9928,3.19,0.46,11.5,6.0,1.9459101490553132,-1.6094379124341003,-1.0788096613719298,3.4657359027997265,4.418840607796598,132.25,10.1761
1412,6.9,0.3,0.33,4.1,0.035,26.0,155.0,0.9925,3.25,0.79,12.3,8.0,1.9315214116032138,-1.2039728043259361,-1.1086626245216111,3.258096538021482,5.043425116919247,151.29000000000002,10.5625
1413,8.1,0.29,0.49,7.1,0.042,22.0,124.0,0.9944,3.14,0.41,10.8,6.0,2.0918640616783932,-1.2378743560016174,-0.7133498878774648,3.091042453358316,4.820281565605037,116.64000000000001,9.8596
1414,5.8,0.17,0.3,1.4,0.037,55.0,130.0,0.9909,3.29,0.38,11.3,6.0,1.7578579175523736,-1.7719568419318752,-1.2039728043259361,4.007333185232471,4.867534450455582,127.69000000000001,10.8241
1415,5.9,0.415,0.02,0.8,0.038,22.0,63.0,0.9932,3.36,0.36,9.3,5.0,1.7749523509116738,-0.8794767587514388,-3.912023005428146,3.091042453358316,4.143134726391533,86.49000000000001,11.289599999999998
1416,6.6,0.23,0.26,1.3,0.045,16.0,128.0,0.9934,3.36,0.6,10.0,6.0,1.8870696490323797,-1.4696759700589417,-1.3470736479666092,2.772588722239781,4.852030263919617,100.0,11.289599999999998
1417,8.6,0.55,0.35,15.55,0.057,35.5,366.5,1.0001,3.04,0.63,11.0,3.0,2.151762203259462,-0.5978370007556204,-1.0498221244986778,3.56953269648137,5.903998521326706,121.0,9.2416
1418,6.9,0.35,0.74,1.0,0.044,18.0,132.0,0.992,3.13,0.55,10.2,5.0,1.9315214116032138,-1.0498221244986778,-0.3011050927839216,2.8903717578961645,4.882801922586371,104.03999999999999,9.796899999999999
1419,7.6,0.14,0.74,1.6,0.04,27.0,103.0,0.9916,3.07,0.4,10.8,7.0,2.028148247292285,-1.9661128563728327,-0.3011050927839216,3.295836866004329,4.634728988229636,116.64000000000001,9.4249
1420,9.2,0.28,0.49,11.8,0.042,29.0,137.0,0.998,3.1,0.34,10.1,4.0,2.2192034840549946,-1.2729656758128873,-0.7133498878774648,3.367295829986474,4.919980925828125,102.00999999999999,9.610000000000001
1421,6.2,0.18,0.49,4.5,0.047,17.0,90.0,0.9919,3.27,0.37,11.6,6.0,1.824549292051046,-1.7147984280919266,-0.7133498878774648,2.833213344056216,4.499809670330265,134.56,10.6929
1422,5.3,0.165,0.24,1.1,0.051,25.0,105.0,0.9925,3.32,0.47,9.1,5.0,1.667706820558076,-1.8018098050815563,-1.4271163556401458,3.2188758248682006,4.653960350157523,82.80999999999999,11.0224
1423,9.8,0.25,0.74,10.0,0.056,36.0,225.0,0.9977,3.06,0.43,10.0,4.0,2.2823823856765264,-1.3862943611198906,-0.3011050927839216,3.58351893845611,5.41610040220442,100.0,9.3636
1424,8.1,0.29,0.49,7.1,0.042,22.0,124.0,0.9944,3.14,0.41,10.8,6.0,2.0918640616783932,-1.2378743560016174,-0.7133498878774648,3.091042453358316,4.820281565605037,116.64000000000001,9.8596
1425,6.8,0.22,0.49,0.9,0.052,26.0,128.0,0.991,3.25,0.35,11.4,6.0,1.916922612182061,-1.5141277326297755,-0.7133498878774648,3.258096538021482,4.852030263919617,129.96,10.5625
1426,7.2,0.22,0.49,1.0,0.045,34.0,140.0,0.99,3.05,0.34,12.7,6.0,1.9740810260220096,-1.5141277326297755,-0.7133498878774648,3.5263605246161616,4.941642422609304,161.29,9.302499999999998
1427,7.4,0.25,0.49,1.1,0.042,35.0,156.0,0.9917,3.13,0.55,11.3,5.0,2.0014800002101243,-1.3862943611198906,-0.7133498878774648,3.5553480614894135,5.049856007249537,127.69000000000001,9.796899999999999
1428,8.2,0.18,0.49,1.1,0.033,28.0,81.0,0.9923,3.0,0.68,10.4,7.0,2.1041341542702074,-1.7147984280919266,-0.7133498878774648,3.332204510175204,4.394449154672439,108.16000000000001,9.0
1429,6.1,0.22,0.49,1.5,0.051,18.0,87.0,0.9928,3.3,0.46,9.6,5.0,1.8082887711792655,-1.5141277326297755,-0.7133498878774648,2.8903717578961645,4.465908118654584,92.16,10.889999999999999
1430,7.0,0.39,0.24,1.0,0.048,8.0,119.0,0.9923,3.0,0.31,10.1,4.0,1.9459101490553132,-0.941608539858445,-1.4271163556401458,2.0794415416798357,4.77912349311153,102.00999999999999,9.0
1431,6.1,0.22,0.49,1.5,0.051,18.0,87.0,0.9928,3.3,0.46,9.6,5.0,1.8082887711792655,-1.5141277326297755,-0.7133498878774648,2.8903717578961645,4.465908118654584,92.16,10.889999999999999
1432,6.5,0.36,0.49,2.9,0.03,16.0,94.0,0.9902,3.1,0.49,12.1,7.0,1.8718021769015913,-1.0216512475319814,-0.7133498878774648,2.772588722239781,4.543294782270004,146.41,9.610000000000001
1433,7.1,0.29,0.49,1.2,0.031,32.0,99.0,0.9893,3.07,0.33,12.2,6.0,1.9600947840472698,-1.2378743560016174,-0.7133498878774648,3.4657359027997265,4.59511985013459,148.83999999999997,9.4249
1434,7.4,0.25,0.49,1.1,0.042,35.0,156.0,0.9917,3.13,0.55,11.3,5.0,2.0014800002101243,-1.3862943611198906,-0.7133498878774648,3.5553480614894135,5.049856007249537,127.69000000000001,9.796899999999999
1435,6.9,0.23,0.24,14.2,0.053,19.0,94.0,0.9982,3.17,0.5,9.6,5.0,1.9315214116032138,-1.4696759700589417,-1.4271163556401458,2.9444389791664403,4.543294782270004,92.16,10.0489
1436,8.5,0.56,0.74,17.85,0.051,51.0,243.0,1.0005,2.99,0.7,9.2,5.0,2.1400661634962708,-0.579818495252942,-0.3011050927839216,3.9318256327243257,5.493061443340548,84.63999999999999,8.940100000000001
1437,8.2,0.18,0.49,1.1,0.033,28.0,81.0,0.9923,3.0,0.68,10.4,7.0,2.1041341542702074,-1.7147984280919266,-0.7133498878774648,3.332204510175204,4.394449154672439,108.16000000000001,9.0
1438,6.3,0.23,0.49,7.1,0.05,67.0,210.0,0.9951,3.23,0.34,9.5,5.0,1.840549633397487,-1.4696759700589417,-0.7133498878774648,4.204692619390966,5.3471075307174685,90.25,10.4329
1439,6.1,0.25,0.49,7.6,0.052,67.0,226.0,0.9956,3.16,0.47,8.9,5.0,1.8082887711792655,-1.3862943611198906,-0.7133498878774648,4.204692619390966,5.420534999272286,79.21000000000001,9.985600000000002
1440,7.2,0.26,0.74,13.6,0.05,56.0,162.0,0.998,3.03,0.44,8.8,5.0,1.9740810260220096,-1.3470736479666092,-0.3011050927839216,4.02535169073515,5.087596335232384,77.44000000000001,9.1809
1441,7.2,0.31,0.24,1.4,0.057,17.0,117.0,0.9928,3.16,0.35,10.5,5.0,1.9740810260220096,-1.171182981502945,-1.4271163556401458,2.833213344056216,4.762173934797756,110.25,9.985600000000002
1442,8.0,0.25,0.49,1.2,0.061,27.0,117.0,0.9938,3.08,0.34,9.4,5.0,2.0794415416798357,-1.3862943611198906,-0.7133498878774648,3.295836866004329,4.762173934797756,88.36000000000001,9.4864
1443,7.0,0.18,0.49,5.3,0.04,34.0,125.0,0.9914,3.24,0.4,12.2,6.0,1.9459101490553132,-1.7147984280919266,-0.7133498878774648,3.5263605246161616,4.8283137373023015,148.83999999999997,10.497600000000002
1444,7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,6.0,2.0541237336955462,-0.843970070294529,-0.7133498878774648,3.6109179126442243,5.062595033026967,127.69000000000001,9.8596
1445,8.3,0.2,0.74,4.45,0.044,33.0,130.0,0.9924,3.25,0.42,12.2,6.0,2.1162555148025524,-1.6094379124341003,-0.3011050927839216,3.4965075614664802,4.867534450455582,148.83999999999997,10.5625
1446,6.3,0.27,0.49,1.2,0.063,35.0,92.0,0.9911,3.38,0.42,12.2,6.0,1.840549633397487,-1.3093333199837622,-0.7133498878774648,3.5553480614894135,4.5217885770490405,148.83999999999997,11.424399999999999
1447,7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,6.0,2.0014800002101243,-1.8325814637483102,-0.7133498878774648,2.8903717578961645,5.0106352940962555,125.43999999999998,10.4329
1448,7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,6.0,2.0014800002101243,-1.8325814637483102,-0.7133498878774648,2.8903717578961645,5.0106352940962555,125.43999999999998,10.4329
1449,6.9,0.19,0.49,6.6,0.036,49.0,172.0,0.9932,3.2,0.27,11.5,6.0,1.9315214116032138,-1.6607312068216509,-0.7133498878774648,3.8918202981106265,5.147494476813453,132.25,10.240000000000002
1450,7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,6.0,2.0541237336955462,-0.843970070294529,-0.7133498878774648,3.6109179126442243,5.062595033026967,127.69000000000001,9.8596
1451,7.2,0.4,0.49,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3,5.0,1.9740810260220096,-0.916290731874155,-0.7133498878774648,2.3978952727983707,4.927253685157205,86.49000000000001,9.060099999999998
1452,7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,6.0,2.0541237336955462,-0.843970070294529,-0.7133498878774648,3.6109179126442243,5.062595033026967,127.69000000000001,9.8596
1453,7.6,0.52,0.49,14.0,0.034,37.0,156.0,0.9958,3.14,0.38,11.8,7.0,2.028148247292285,-0.6539264674066639,-0.7133498878774648,3.6109179126442243,5.049856007249537,139.24,9.8596
1454,8.3,0.21,0.49,19.8,0.054,50.0,231.0,1.0012,2.99,0.54,9.2,5.0,2.1162555148025524,-1.5606477482646683,-0.7133498878774648,3.912023005428146,5.442417710521793,84.63999999999999,8.940100000000001
1455,6.9,0.34,0.74,11.2,0.069,44.0,150.0,0.9968,3.0,0.81,9.2,5.0,1.9315214116032138,-1.0788096613719298,-0.3011050927839216,3.784189633918261,5.0106352940962555,84.63999999999999,9.0
1456,6.3,0.27,0.49,1.2,0.063,35.0,92.0,0.9911,3.38,0.42,12.2,6.0,1.840549633397487,-1.3093333199837622,-0.7133498878774648,3.5553480614894135,4.5217885770490405,148.83999999999997,11.424399999999999
1457,8.3,0.2,0.74,4.45,0.044,33.0,130.0,0.9924,3.25,0.42,12.2,6.0,2.1162555148025524,-1.6094379124341003,-0.3011050927839216,3.4965075614664802,4.867534450455582,148.83999999999997,10.5625
1458,7.1,0.22,0.74,2.7,0.044,42.0,144.0,0.991,3.31,0.41,12.2,6.0,1.9600947840472698,-1.5141277326297755,-0.3011050927839216,3.7376696182833684,4.969813299576001,148.83999999999997,10.956100000000001
1459,7.9,0.11,0.49,4.5,0.048,27.0,133.0,0.9946,3.24,0.42,10.6,6.0,2.066862759472976,-2.2072749131897207,-0.7133498878774648,3.295836866004329,4.890349128221754,112.36,10.497600000000002
1460,8.5,0.17,0.74,3.6,0.05,29.0,128.0,0.9928,3.28,0.4,12.4,6.0,2.1400661634962708,-1.7719568419318752,-0.3011050927839216,3.367295829986474,4.852030263919617,153.76000000000002,10.758399999999998
1461,6.4,0.145,0.49,5.4,0.048,54.0,164.0,0.9946,3.56,0.44,10.8,6.0,1.8562979903656263,-1.9310215365615626,-0.7133498878774648,3.9889840465642745,5.099866427824199,116.64000000000001,12.6736
1462,7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,6.0,2.0014800002101243,-1.8325814637483102,-0.7133498878774648,2.8903717578961645,5.0106352940962555,125.43999999999998,10.4329
1463,8.3,0.19,0.49,1.2,0.051,11.0,137.0,0.9918,3.06,0.46,11.0,6.0,2.1162555148025524,-1.6607312068216509,-0.7133498878774648,2.3978952727983707,4.919980925828125,121.0,9.3636
1464,8.0,0.44,0.49,9.1,0.031,46.0,151.0,0.9926,3.16,0.27,12.7,8.0,2.0794415416798357,-0.8209805520698302,-0.7133498878774648,3.828641396489095,5.017279836814924,161.29,9.985600000000002
1465,7.0,0.2,0.74,0.8,0.044,19.0,163.0,0.9931,3.46,0.53,10.2,5.0,1.9459101490553132,-1.6094379124341003,-0.3011050927839216,2.9444389791664403,5.093750200806762,104.03999999999999,11.9716
1466,6.9,0.19,0.49,6.6,0.036,49.0,172.0,0.9932,3.2,0.27,11.5,6.0,1.9315214116032138,-1.6607312068216509,-0.7133498878774648,3.8918202981106265,5.147494476813453,132.25,10.240000000000002
1467,7.1,0.25,0.49,3.0,0.03,30.0,96.0,0.9903,3.13,0.39,12.3,7.0,1.9600947840472698,-1.3862943611198906,-0.7133498878774648,3.4011973816621555,4.564348191467836,151.29000000000002,9.796899999999999
1468,6.5,0.24,0.24,1.6,0.046,15.0,60.0,0.9928,3.19,0.39,9.8,5.0,1.8718021769015913,-1.4271163556401458,-1.4271163556401458,2.70805020110221,4.0943445622221,96.04000000000002,10.1761
1469,7.2,0.4,0.49,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3,5.0,1.9740810260220096,-0.916290731874155,-0.7133498878774648,2.3978952727983707,4.927253685157205,86.49000000000001,9.060099999999998
1470,7.6,0.52,0.49,14.0,0.034,37.0,156.0,0.9958,3.14,0.38,11.8,7.0,2.028148247292285,-0.6539264674066639,-0.7133498878774648,3.6109179126442243,5.049856007249537,139.24,9.8596
1471,7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,6.0,2.0541237336955462,-0.843970070294529,-0.7133498878774648,3.6109179126442243,5.062595033026967,127.69000000000001,9.8596
